actual_title,predicted_title,BLEU,ROUGE-L,METEOR,BERTScore
فروش اکثر بلیت‌های هواپیمای‌ ایرانی به آژانس‌های عراقی واگذار شده است,فروش بلیت هواپیمایی ایرانی به دلار از طریق سایت‌های عراقی در دسترس مسافران ایرانی است.,0.13566979610140004,0.3076923076923077,0.18867924528301888,0.8107234835624695
سنوات بازنشستگی دوسال افزایش یافت,«تبصره ۲۰ لایحه بودجه ۱۴۰۲، سنوات خدمت را برای مستخدمین واجد شرایط افزایش می‌دهد با شرایط خاص.,0.014763939041893883,0.16000000000000003,0.15384615384615388,0.6811487674713135
ثروت خالص ایلان ماسک، از تولید ناخالص داخلی فندلاند بیشتر و به اندازه تولید ناخالص داخلی کلمبیاست,ثروت ایلان ماسک با شاخص تولید ناخالص داخلی کشورها مقایسه می‌شود و ادعای کاربر نیمه‌درست است,0.13799429909685088,0.411764705882353,0.3565695941297868,0.785114049911499
عربستان ورود به مکه را برای هر فردی که ویزایی غیر از ویزای حج تمتع داشته باشد، از ۲۹ آوریل (۹ اردیبهشت) ممنوع خواهد کرد,وزارت کشور عربستان سعودی از تاریخ ۲۹ آوریل ورود به مکه را برای بدون ویزای حج تمتع ممنوع اعلام کرد.,0.2923317501448742,0.42553191489361697,0.4847430096298874,0.7997070550918579
جمهوری اسلامی، از دریافت سهمیه واکسن رایگان کوواکس انصراف داد و ترجیح داد که خودش واکسن کرونا کشف بکند.,ایران با پرداخت هزینه، ۴ میلیون و ۲۱۶ هزار و ۸۰۰ دوز واکسن کوواکس را از طریق صندوق کودکان سازمان ملل دریافت کرده است.,0.05875581881262648,0.17391304347826086,0.16355140186915887,0.7228280901908875
ارمنستان با تولید ناخالص ۲۰ میلیارد دلاری نمی‌تواند نیمی از آن را در ایران سرمایه‌گذاری کند,ادعا درباره سرمایه گذاری ۶۰ درصد تولید ناخالص داخلی ارمنستان در مناطق آزاد ایران دروغ نیست,0.13029771423753328,0.25,0.23249999999999998,0.7150529026985168
توییتر در ترکیه فیلتر شد,توییتر در ترکیه پس از توافق با دولت، پس از چند روز فیلتر شدن مجدداً قابل دسترسی شد.,0.18331704949485053,0.4166666666666667,0.6968750000000001,0.790706217288971
بعد از انقلاب، قرارداد ساخت میکروالکترونیک میان دولت ایران و آمریکا منحل شد و اکنون آمریکا پیشگام نانوالکترونیک است,ایران با انقلاب اسلامی فرصت تولید فناوری میکروالکترونیک را از دست داد و آمریکا به پیشگامان این عرصه تبدیل شد,0.19173481270236395,0.25,0.175,0.7978253364562988
بلومبرگ گزارش داده است که ایران اقتصاد تریلیون دلاری خود را به‌عنوان فرصت سرمایه‌گذاری به ترامپ پیشنهاد کرده است,بلومبرگ: ایران پیشنهاد ۱ تریلیون دلاری به ترامپ برای سرمایه‌گذاری در ایران ارائه کرده است.,0.2790634580538281,0.42424242424242425,0.40726130469720206,0.8570073843002319
کنسولگری‌های ایران توان صدور روزانه بیش از ۴ هزار ویزا برای افغانستانی‌ها را دارند,رونمایی از صادر شدن بیش از ۵ هزار ویزا روزانه برای مهاجران افغانستانی به ایران,0.10893476956177384,0.3448275862068965,0.4059921841076856,0.811846911907196
حمله به دختران نوجوان برای حجاب پس از ریاست جمهوری پزشکیان اتفاق افتاده است,ادعای کاربر درباره حمله پلیس به دختر ۱۴ ساله پس از رای آوردن پزشکیان دروغ است.,0.06585833693600902,0.33333333333333337,0.2776119402985075,0.7207491397857666
۷۵ درصد دانشجویان علوم پزشکی تهران، سهمیه‌ای هستند,سهمیه‌ای‌ها بیشتر از ۷۵ درصد رشته پزشکی دانشگاه تهران را اشغال می‌کنند,0.1983544145418289,0.380952380952381,0.33938172043010756,0.8120883107185364
حسینی‌کیا، نماینده مجلس، به نقل از آیت‌الله مصباح یزدی گفته که رئیسی نظرکرده امام زمان است.,نماینده مجلس شورای اسلامی ادعای حمایت از رئیسی از امام زمان را تکذیب کرد.,0.06790985072690608,0.4117647058823529,0.30776826859776163,0.7476041316986084
مردم اروپا به دلیل افزایش دوساله سن بازنشستگی، اعتراض و اعتصاب کردند,اعتراضات در فرانسه و انگلستان علیه افزایش سن بازنشستگی به ۶۴ و ۶۶ سال رسید.,0.13520459769143478,0.27586206896551724,0.2796992481203008,0.7482684254646301
اجاره‌نشین ها مشمول مالیات می‌شوند,ادعای روزنامه شرق درباره مالیات برای اجاره‌نشینان در لایحه بودجه ۱۴۰۳ نادرست است.,0.1090009697802911,0.11111111111111112,0.1,0.7365010976791382
نماینده مجلسی که خلاف قانون برای جلیلی تبلیغ کرد، خواهان اجرای قانون در مورد ظریف است,فاطمه محمدبیگی در صحن علنی مجلس خواهان برخورد قانونی با انتصاب ظریف شد,0.05165604006110217,0.13333333333333333,0.09036144578313254,0.7483202815055847
یکی از وزرای دولت روحانی در رابطه با پرونده مهدی اکبری دستگیر شده است,سخنگوی قوه قضاییه گفت که ادعا مبنی بر بازداشت یکی از وزیران دولت روحانی در پرونده مهدی اکبری نادرست است و هیچ وزاری در این پرونده دستگیر نشده است.,0.1508931842312255,0.4285714285714286,0.5251141552511416,0.7898831963539124
علی‌رغم تثبیت دلار ۵۰ هزار تومانی، تورم زیر ۴۰ درصد نیامده است,تورم در ایران به‌رغم یک سال تثبیت دلار، ۴۴درصدی است.,0.15405702852824837,0.3076923076923077,0.28615384615384615,0.7803270816802979
احمدی‌نژاد: با آمریکا توافق کردیم، اما برخی در داخل کشور نگذاشتند.,احمدی‌نژاد ادعا می‌کند می‌توانست با آمریکا و اروپا توافق هسته‌ای را حل کند، اما اختیار آن را نداشت,0.1312155138646134,0.36363636363636365,0.35249042145593873,0.7460976839065552
ایران رتبه ۲۷ عمل زیبایی را در جهان دارد,ایران با رتبه ۲۵ جهانی در جراحی زیبایی در جهان رتبه ۲۷ را ندارد و تنها ۱۵ کشور اول را در تعداد جراحی پلاستیک اشغال کرده‌است.,0.06784537561585355,0.2777777777777778,0.5300453514739228,0.8124228715896606
زاکانی: در حادثه قطار تبریز، وزیر روحانی به‌جای دلجویی گفت مسافران بیمه بوده‌اند,آخوندی در ویدیوی روز حادثه قطار تبریز گفته بود: تمام خانواده‌ها بیمه بوده‌اند,0.21816741271232787,0.42857142857142855,0.42884721456150027,0.7926772832870483
ایران به جمع پنج کشور دارای فناوری جداسازی هوا پیوست,ایران در مسیر پیوستن به پنج کشور جهان که صاحب فناوری جداسازی هوا هستند,0.20149416157064579,0.5833333333333334,0.6102825745682888,0.854324221611023
در سال ۱۳۹۱، ایران ۱.۵ میلیارد دلار صادرات برق داشت,صادرات برق ایران در سال ۱۳۹۱ حدود ۸۲.۸ میلیون دلار بوده است و ادعای صادرات ۱.۵ میلیارد دلاری نادرست است.,0.26920508809559307,0.3783783783783784,0.7168395756403494,0.8329459428787231
ایرانی‌ها ۱۸۰ برابر متوسط جهان، شایعات اخبار دروغ و اخبار ناامید کننده دریافت می‌کنند.,مطالعات علمی نشان می‌دهد که ایرانی‌ها 1 درصد اخبار نادرست را دریافت می‌کنند نه 180 درصد,0.10273327819011904,0.25,0.23249999999999998,0.7423074245452881
در پی شکست تیم فوتبال بلژیک از مراکش، بلژیکی‌ها به شهروندان عرب این کشور حمله کردند.,برخورد پلیس با هواداران مراکش بعد از پیروزی بر بلژیک باعث درگیری شد.,0.08252017861950983,0.125,0.11363636363636365,0.7838695049285889
زاکانی: طبق دیدگاه امام خمینی حاکمیت حق دخالت در حریم شخصی را ندارد,حاکمیت حق دخالت در حریم شخصی را ندارد بر اساس فرمان هشت ماده‌ای امام خمینی,0.5830738459889048,0.5517241379310344,0.7063829787234043,0.8502237200737
نرخ رشد گردشگری در ایران در سال‌های پسا کرونا، سه برابر میانگین نرخ رشد گردشگری در جهان بوده است￼,وزیر گردشگری ایران ادعای سه برابر شدن نرخ رشد گردشگری کشور را با استناد به آمار سایت سازمان جهانی گردشگری تأیید کرد.,0.11943763958804512,0.3255813953488372,0.28199457122750576,0.7542397975921631
دولت هاشمی رفسنجانی، بالاترین میزان نرخ رشد اقتصادی را ثبت کرده‌است,دولت هاشمی رفسنجانی با ۶.۹۵ درصد رشد اقتصادی، بالاترین نرخ رشد را در تاریخ ایران تجربه کرد.,0.31725955577363757,0.4848484848484849,0.6378600823045268,0.8435295224189758
پزشکیان: به‌دلیل عدم وجود منابع مالی نمی‌توان سالی یک میلیون مسکن ساخت,وزیر راه و شهرسازی گفت که نمی‌توان سالی یک میلیون مسکن ساخت به‌دلیل عدم منابع مالی کافی,0.4012328254927306,0.35714285714285715,0.7123655913978496,0.8703603148460388
تعداد شهدای غزه در ۸۰ روز اخیر، معادل تعداد شهدای استان تهران در ۸ سال جنگ تحمیلی است,غزه و تهران: شمار شهدای غزه در ۸۰ روز به تعداد شهدای تهران در جنگ نزدیک شده است,0.3601441977354765,0.5405405405405405,0.5121693121693123,0.8288635015487671
سید صولت مرتضوی 16 روز قبل از وزیر شدن محکوم به انفصال از خدمت شده ولی یک هفته بعد از آن تبرئه شد.,"""اعمال حکم برائت برای سید صولت مرتضوی پس از رد شکایت توسط دادگاه تجدید نظر""",0.1555198359048981,0.19512195121951217,0.1609442060085837,0.7072756290435791
بایدن گفته در اسرائیل به دنیا آمده است,بایدن ادعا کرده که در اسرائیل به دنیا آمده‌ است، اما در سخنرانی رسمی خود، فقط از تولد اسرائیل صحبت کرده است.,0.2001670147593021,0.4,0.594315245478036,0.7788185477256775
به‌دلیل عدم وجود ترتیبات بازدارنده در برجام، 3 کشور اروپایی نیز گفته‌اند بندهایی از آن را اجرا نخواهند کرد,مدیرعامل خبرگزاری ایرنا ادعا کرده است که سه کشور اروپایی بریتانیا، فرانسه و آلمان از اجرای بخشی از برجام خودداری خواهند کرد.,0.040387711948434664,0.14634146341463414,0.19274611398963729,0.7483576536178589
سریال &#8220;زخم کاری&#8221; از وزارت ارشاد مجوز نگرفته و فقط مجوز ساترا را دریافت کرده است.,سریال زخم کاری تنها سریال خانگی است که مجوز ساخت را از وزارت ارشاد و پروانه نمایش را از ساترا دریافت کرده است.,0.13309638637723345,0.4186046511627907,0.4376501241705004,0.7923783659934998
ظرفیت نیروگاه‌های تجدیدپذیر احداث شده در ایران بیش از ۱۲۴۹ مگاوات است,ظرفیت نیروگاه‌های تولید انرژی تجدیدپذیر ایران به ۱۲۳۱.۱مگاوات رسیده است,0.26943533707378253,0.43478260869565216,0.33513513513513515,0.8889603018760681
پالایشگاهی که ایران مورد هدف قرار داد؛ بیش از 60درصد از سوخت مصرفی اسرائیل را تامین می‌کند,پالایشگاه حیفا از اصلی‌ترین منابع سوخت اسرائیل با ظرفیت 65 درصدی است و توسط ایران هدف قرار گرفت.,0.08040993409646845,0.15789473684210525,0.22441520467836257,0.7535215020179749
آتشفشان دماوند فعال شده است,کوه دماوند فعلاً در حالت خفته قرار دارد و خروج بخار آب از دودخان‌ها نشانه‌ای از انفجار نیست,0.05377336385080629,0.0909090909090909,0.0925925925925926,0.717205286026001
اسرائیل درگیر خشک‌سالی است و به‌تازگی فرمان مقابله با آن را صادر کرده است,وزیر دارایی اسرائیل دستور پرداخت غرامت به کشاورزان در پی خشکسالی را صادر کرده است.,0.13076558875109015,0.28571428571428575,0.2840909090909091,0.7699646949768066
رای پزشکیان در تبریز کمتر از متفکر آزاد و یک نهم رای آل هاشم بود,نتایج نادرست انتخابات مجلس و خبرگان از سوی کاربری اعلام شد که در realidad با نتایج واقعی متفاوت است,0.022731543567022873,0.058823529411764705,0.09740259740259741,0.6947141289710999
مسافر مصری که در پرواز پاریس برای خودش نوشت الله را دوست دارم، دستگیر شد,مسافر مصری در پرواز از پاریس به قاهره پس از نوشتن «خدایا دوستت دارم» در فرم پزشکی، هواپیما در ایتالیا فرود اضطراری کرد.,0.054021998381389505,0.3255813953488372,0.2804630624179496,0.7702581286430359
مولوی عبدالحمید از همتی حمایت کرد.,امام جمعه اهل سنت زاهدان از حمایت از کاندیدایی در انتخابات ریاست جمهوری خودداری می کند,0.023901021968803136,0.18181818181818182,0.12820512820512822,0.6975806355476379
یهودیان اسرائیل هیچ زمینی را غصب یا تصاحب نکرده‌اند,ادعای تصاحب زمین توسط اسرائیل دروغ است: اکثریت زمین‌های فلسطین پیش از 1948 توسط اعراب و ترک‌های عثمانی خریداری شده بود.,0.04492398578415928,0.06451612903225805,0.0970873786407767,0.6930562853813171
دولت برای جبران کسری بودجه، برخی از مدارس خیرساز را در لیست مولدسازی خود قرار داده است,وزیر آموزش و پرورش ادعای مدیرعامل موسسه خیریه مهرگیتی را در مورد فروش مدارس خیرساز در طرح مولدسازی دولت تکذیب کرد.,0.09094793996067799,0.20512820512820512,0.24365079365079362,0.7584378719329834
پخش صوت اذان در همه ساعات در شهر مینیاپولیس آمریکا آزاد شد,مینیاپولیس نخستین شهر بزرگ آمریکایی شد که صدا اذان در تمام طول سال و پنج بار در روز بدون محدودیت پخش می‌شود.,0.17829219655748443,0.1714285714285714,0.36610063872877396,0.7827072143554688
جلیلی: ایران عمده بندهای FATF را دارد انجام می‌دهد,فعالیت ایران در پیوست FATF: دو بند را رعایت نکرد، اما اکثر موارد را در چهار ماه اخیر انجام داده است,0.03964513253420688,0.25000000000000006,0.22321428571428573,0.7385122776031494
همتی درباره مسئله FATF  و تاثیر آن بر مبادلات اقتصادی تناقض‌گویی دارد.,همتی: اگر به الزام FATF پایبند نشویم، نمی‌توانیم مبادله اقتصادی کنیم.,0.06429451441231725,0.29629629629629634,0.15267175572519087,0.7149702906608582
به علت نبود ساخت زندان برای ۵۰ میلیون نفر کابر تلگرام ایرانی، طرح ساماندهی فضای مجازی از دستور کار مجلس خارج شد.,طرح ساماندهی فضای مجازی به دلیل نبود بودجه ساخت زندان برای ۵۰ میلیون نفر و فروش فیلترشکن و منبع درآمد بالایی که عده‌ای از آن سود می‌برند خارج شده است.,0.2309503728212329,0.3703703703703704,0.546706487473038,0.8014758825302124
پزشکیان: قطر و امارات و عمان و کویت، در میادین مشترک سهم‌شان را می برند ولی ما عین خیالمان نیست و در حال از دست دادن سرمایه‌هایمان هستیم,ارزیابی تازه از توافق عربستان و کویت برای بهره‌برداری مشترک از میدان گازی آرش در خلیج فارس,0.03480868297262146,0.17777777777777778,0.09025270758122744,0.6598906517028809
سرانه مصرف برق سالانه ایرانی‌ها، کمتر از میانگین جهانی است,سرانه مصرف برق ایرانیان در جهان کمتر از میانگین نیست، اما شاخص‌های دیگر نقش مهمی در این موضوع دارند.,0.19422069098763883,0.37499999999999994,0.560374149659864,0.7918408513069153
آیا امارات برای بارور‌سازی ابرها ۳۰ هزار درهم هزینه می‌کند؟,امارات با سرمایه‌گذاری ۸ هزار دلار آمریکا برای هر ساعت پرواز، سالانه ۱۶۸ تا ۸۳۸ میلیون متر مکعب بارندگی اضافی را با باروری ابرها تولید می‌کند.,0.03715176729801562,0.2051282051282051,0.1968503937007874,0.7195523977279663
هر ایرانی از سال ۱۳۹۰ تا ۱۴۰۲، به‌دلیل تحریم‌ها حدود ۴۲۸ دلار در سال از دست داده است,بیش از ۳ هزار و ۵۰۰ دلار کاهش درآمد سرانه مردم ایران در دو دهه اخیر به دلیل تحریم‌ها,0.09908379639313347,0.16216216216216214,0.11049723756906076,0.7307265996932983
جلیلی: زنگنه هیچ‌گاه من را دعوت به مناظره نکرده است,سعید جلیلی ادعا می‌کند وزیر نفت او را برای مناظره دعوت نکرده است درحالی که وزیر نفت در خرداد 98 درخواست کرده بود جلیلی در جلسه‌ای نزد سران قوا و مراجع ذیصلاح مناظره کند.,0.042732974578225454,0.19047619047619047,0.20491803278688525,0.746717631816864
قیمت کاکائو رکورد زد,کاکائو با قیمت 12200 دلار رکورد زد و به بالاترین قیمت خود در سال‌های گذشته رسید.,0.08066974340737668,0.2857142857142857,0.5955188679245282,0.7517195343971252
محمدرضا اسکندری که در دهه ۸۰ وزیر بوده، علیرغم بازنشسته بودن، توسط سعید محمد به عنوان مدیرعامل منطقه آزاد اروند منصوب شد.,بازنشسته‌ شدن وزیر جهاد کشاورزی سابق در سمت مدیرعامل منطقه آزاد اروند محقق شد.,0.1383693370285129,0.35000000000000003,0.3428497942386831,0.7790210247039795
افراد برای پناهدگی آلمان باید مسیحی شوند و در کلیسا غسل تعمید داده شوند,مردم ایرانی به استناد تغییر دین برای پناهندگی به آلمان نباشند,0.04723482921640501,0.16666666666666669,0.07812500000000001,0.7310243248939514
ایران از نظر درصد جمعیت باسواد، رتبه ۱۲۵ و مغولستان رتبه ۵۲ را دارد,ادعای کاربر شبکه اجتماعی ایکس در مورد رتبه ایران در درصد جمعیت باسواد، به صورت کلی صحیح است.,0.21800193956058223,0.28571428571428575,0.3629032258064516,0.7174839973449707
شخصی که به دلیل خرید ماهانه ده هزار نان دستگیر شده، تبعه افغانستان و ساکن بجنورد است,سودجوی نان یارانه‌ای در شیروان شناسایی شد و تحویل پلیس رسید,0.019521690441158934,0.13793103448275862,0.057803468208092484,0.6964040994644165
به گزارش فوربز، فرونشست زمین با نرخی نگران کننده در ایران در حال وقوع است,فرونشست زمین در ایران به شدت افزایش یافته و به زیرساخت‌های حیاتی کشور آسیب خواهد زد.,0.18331704949485053,0.26666666666666666,0.248,0.7336745858192444
سه نفر از پرسنل نیروگاهی با همکاری ضدانقلاب، برق شهرهای بزرگ را قطع می‌کردند.,دستگیری سه پرسنل نیروگاهی برای همکاری با ضدانقلاب و ایجاد قطعی‌های برق مکرر,0.3204144198812986,0.41379310344827586,0.3054725074743273,0.8131674528121948
سالیانه ۳۵۰هزار دختر زیر ۱۸ سال در آمریکا باردار می‌شوند,آمار بارداری ناخواسته در دختران زیر ۱۸ سال آمریکا دوبرابر در میان دختران لاتین و سیاه‌پوست است.,0.0665422126355551,0.27586206896551724,0.3811965811965813,0.7268737554550171
آب رودخانه‌ ارس به مواد رادیو اکتیو آلوده است,آلودگی رودخانه ارس به مواد رادیواکتیو از طریق نیروگاه اتمی متسامور کشور ارمنستان و پساب‌های صنعتی، معدنی و رادیواکتیو تشدید شده است.,0.15473577834882835,0.25806451612903225,0.41776315789473684,0.7614471316337585
زهرا آیت‌اللهی(عضو سابق شورای عالی انقلاب فرهنگی): «در مدارس با کسانی‌که از مسائل جنسی صحبت می‌کنند، برخورد شود.»,آیت‌اللهی: در مدرسه باید فرهنگ‌سازی برای دانش‌آموزان متأهل انجام شود نه اخراج,0.0408523824741801,0.20512820512820515,0.08097165991902834,0.7102485299110413
مصاحبه صداوسیما با رئیسی در کهف الشهدا خارج از برنامه‌های مصوب تبلیغاتی کاندیداها در صدا و سیما بوده است.,"""صدا و سیما در تبلیغات انتخاباتی: آیا استفاده از ظرفیت رسانه ملی برای تبلیغات شخصی ایراد شرعی دارد؟""",0.05138816807695251,0.14634146341463414,0.2310880829015544,0.7174087166786194
جلیلی با بورس مخالف است,رئیس جمهور منتخب ایران ادعا را تکذیب کرد که بازار بورس قرمز خواهد شد اگر او رئیس جمهور شود.,0.036321698830878615,0.0909090909090909,0.08064516129032258,0.6674432158470154
آمارمیانگین مصرف برق خانگی ایران از میانگین مصرف جهانی کمتر است,سرانه مصرف برق در ایران در سال 2023، بیش از سرانه جهانی بوده‌است,0.0532864224277779,0.4,0.22123893805309733,0.7808085680007935
یکی از علل اختلالات اخیر در توزیع گاز، انحلال شرکت دخیره‌سازی گاز طبیعی در دولت روحانی بوده است,انحلال شرکت ذخیره‌سازی گاز طبیعی در سال ۱۳۹۷ در حال اجرا است و پس از وقفه، پروژه‌های ذخیره‌سازی به بهره‌برداری خواهند رسید.,0.11758806799906991,0.24390243902439024,0.3412162162162162,0.7328310608863831
قاضی‌زاده: وزیر مسکن روحانی، مسکن مهر نساخت و با افتخار اعلام کرد که نساخته است,سخنرانی آخوندی در مورد مسکن مهر؛ چرا یک پروژه را ترویج نمی‌کردم,0.0303012687194101,0.13793103448275862,0.11942675159235669,0.7025191783905029
